1705	2023-09-18	ПР0003	Прорисовка агрегата HP-100М/5x235-308/CN	–	–	0	0	0.00	8.00	100	0	390	59	12
1706	2023-09-18	ВЗ0001	узгодження конструкції оправок для кріплення шестерні та колеса в цеху №14	–	–	0	0	0.00	1.25	100	0	390	76	28
1707	2023-09-18	ПР0002	Коригування Н05.225.000.00 ТУ	–	–	0	0	0.00	8.00	100	0	390	57	2
1708	2023-09-18	ВЗ0001	запит вартості ХБЕ-М	Н13.95.000.00-151	СВТ	0	18	0.00	5.00	100	0	1036	107	20
1709	2023-09-18	0386-10	Оформление протокола измерения вибрационной технической характеристики	–	–	0	0	0.00	3.00	100	0	390	17	12
1710	2023-09-18	0674-62	Измерения вибрационной технической характеристики	–	–	0	0	0.00	2.00	100	0	390	17	12
1711	2023-09-18	0386-11	коригування ВУП	–Н06.209.100.00-61-ВУП	–Упаковка насоса АD 600-720	1	7	7.00	3.00	100	0	190	47	2
1712	2023-09-18	0864-23	коригування ВУП	–РН18.078.80.00 СБ	–Упаковка насоса КсВ 1250-45	1	4	4.00	2.00	100	0	190	47	2
1713	2023-09-18	0863-35	коригування ВУП	–РН18.079.80.00 СБ	–Упаковка насоса КсВ 1150-90	1	4	4.00	2.00	100	0	190	47	2
1714	2023-09-18	0906-1689	коригування ВУП	Н06.34.00.00- ВУП	–Упаковка насоса ЦН 1000-180-3	4	2	8.00	1.00	100	0	190	47	2
1715	2023-09-18	0674-62	Вимірюванна рівнів вібрації та шуму при різних режимах роботи насосу	–	–	0	0	0.00	2.00	100	0	390	18	3
1716	2023-09-18	ПР0002	Проработка ТЗ замовника на АВВН2-50	–	–	0	0	0.00	2.00	100	0	350	60	6
1717	2023-09-18	2014	Решение производственных вопросов	–	–	0	0	0.00	2.00	100	0	390	60	3
1718	2023-09-18	ПР0003	Проработка КД на общую раму для агрегата АВВН2-50	–	–	0	0	0.00	4.00	3	0	20	60	1
1719	2023-09-18	ВЗ0001	Анализ деформации крышки насоса 14М8 в упрощенной постановке.	–	–	0	0	0.00	3.00	100	0	390	17	12
1720	2023-09-18	0386-11	Н06.206.010.04-50 с.з. в ВГК про випробування мех.вл. замість пробного навантаження	с.з.-ВГМет-00183 від 18.09.23	про коригування КД	1	1	1.00	2.00	100	0	1021	100	28
1721	2023-09-18	786Г-137	погодження відхилень СТП01-72.810.10-03	КРО.500_23	КРО.500_23	1	3	3.00	2.00	100	0	1028	100	18
1722	2023-09-18	ПР0005	Переклад API 686	API 686	Раздел 7 – Центровка вала	1	27	4.05	8.00	15	0	330	62	12
1723	2023-09-18	0135-16	Надання доступа до КД (для розробки АЦНС 360-2000)	69-12_00736	рекомендації АЦНС 360-2000 (440-1680) зав. №16 (фланці)	1	1	1.00	1.00	100	0	360	37	12
1724	2023-09-18	ВЗ0001	ХБЕ-М 630-390 написання ТП по запиту відділу маркетингу та ВОПтЗ	Н13.95.134.00	Корпус	1	2	2.00	1.50	100	1	1026	100	14
1725	2023-09-18	ВЗ0001	ХБЕ-М 630-390 написання ТП по запиту відділу маркетингу та ВОПтЗ	Н13.95.134.00-01	Корпус	1	2	2.00	0.50	100	1	1026	100	14
1726	2023-09-18	ВЗ0001	ХБЕ-М 630-390 написання та нормування ТП по запиту відділу маркетингу та ВОПтЗ	Н13.95.160.01-01	Шпилька	1	4	4.00	2.00	100	5	1026	100	14
1727	2023-09-18	0386-10	КД установка насоса на стенд №5	РН99.244.000.00 СБ	Установка насоса Д600-720 на стенд №5	8	1	0.80	7.00	10	0	50	39	1
1728	2023-09-18	ПР0003	Коломиец по outlook просит "упаковать (брутто, габариты ящика) кольца графитовые для доставки в Китай"	Попередній ВУП на Китай	Попередній ВУП на Китай	1	1	1.00	2.00	100	0	190	46	1
1729	2023-09-18	ПР0001	Проработка ТКП	–	–	0	0	0.00	8.00	100	0	390	52	12
1730	2023-09-18	0533-14	авторский надзор за изготовлением деталей стенда	–	–	0	0	0.00	1.00	100	0	390	39	3
1731	2023-09-18	ПР0003	Порівняльний аналіз жорсткості кришки насосу 14М8х4 з ребрами жорсткості та без ребер	–	–	0	0	0.00	6.00	100	0	390	18	1
1732	2023-09-18	ВЗ0001	опрацювання внесеного составу в систему гр.2020	–	–	0	0	0.00	0.50	100	0	390	102	28
1733	2023-09-18	ВЗ0001	АКсВ 1000-95	Н18.24.25.01	Обічайка	1	3	3.00	1.25	100	2	1026	76	14
1734	2023-09-18	786Г-137	орпацювання відступу	КРО.00500_23	–карточка відхилень	0	0	0.00	0.50	100	0	1018	102	18
1735	2023-09-18	0135-16	орпацювання відступу	КРО.00495_23	–карточка відхилень	0	0	0.00	0.25	100	0	1018	102	18
1736	2023-09-18	0135-16	орпацювання відступу	КРО.00496_23	–карточка відхилень	0	0	0.00	0.25	100	0	1018	102	18
1737	2023-09-18	0135-16	орпацювання відступу	КРО.00498_23	–карточка відхилень	0	0	0.00	0.25	100	0	1018	102	18
1738	2023-09-18	0135-16	орпацювання відступу	КРО.00499_23	–карточка відхилень	0	0	0.00	0.25	100	0	1018	102	18
1739	2023-09-12	0135-16	формування та опрацювання PZ составу РН05.053.000.00_PZ_0135-16	–	–	0	0	0.00	1.00	100	0	390	102	28
1740	2023-09-18	ПР0005	діловодство	–	–	0	0	0.00	1.00	100	0	390	102	28
1741	2023-09-15	ПР0005	опрацювання отчетов о результатах синхронизации данных, отчетов об интеграции з/ч , узлы без сп	–	–	0	0	0.00	2.50	100	0	390	102	28
1742	2023-09-15	ПР0005	діловодство	–	–	0	0	0.00	1.50	100	0	390	102	28
1743	2023-09-18	ВЗ0001	опрацювання сповіщення НЕМ.56950	НЕМ.56950.7	Н18.24.25.01	1	1	1.00	3.75	100	0	1013	76	28
1744	2023-09-18	0386-10	Розробка шаблонів вхідних кромок р.к D 600-720	–	–	0	2	0.00	8.00	100	0	90	20	3
1745	2023-09-18	0135-16	заміна пружини тарельчатой	КРО.00487_23	КРО.00487_23	1	2	2.00	1.00	100	0	340	37	5
1746	2023-09-18	0135-16	Підготовка рекомендацій	–	–	0	0	0.00	6.00	100	0	390	37	12
1748	2023-09-19	ПР0003	Прорисовка агрегата HP-100М/5x235-308/CN	–	–	0	0	0.00	8.00	100	0	390	59	12
1749	2023-09-18	ПР0003	Перевірка  актуальності  державних стандартів	–	–	0	0	0.00	8.00	100	0	390	33	12
1750	2023-09-13	ВЗ0001	Перевірка перекладу	API 686	Раздел 1 – Введение	1	15	4.95	8.00	33	0	330	61	12
1751	2023-09-14	ВЗ0001	Перевірка перекладу	API 686	Раздел 1 – Введение	1	15	3.00	8.00	20	0	330	61	12
1752	2023-09-18	ВЗ0001	Перевірка перекладу	API 686	Раздел 1 – Введение	1	15	3.00	8.00	20	0	330	61	12
1753	2023-09-18	786Г-137	Вуп	РН17.138.000.00-Вуп	Упаковка на агрегат АПЄ 580-185-6	1	8	1.20	6.00	15	0	190	46	1
1754	2023-09-15	0386-10	разработка сборочного чертежа	Н06.209.100.00-61	сборочный чертеж	4	4	1.60	8.00	10	0	20	68	1
1755	2023-09-18	0386-10	разработка эксплуатационной документации	ЕР Н06.209.000.00-61 РЭ	РЭ	1	40	4.00	8.00	10	0	270	68	1
1756	2023-09-19	0386-10	разработка эксплуатационной документации	ЕР Н06.209.000.00-61 РЭ	РЭ	1	40	4.00	8.00	10	0	270	68	1
1757	2023-09-19	ПР0002	Коригування Н05.225.000.00 ТУ	–	–	0	0	0.00	8.00	100	0	390	57	2
1758	2023-09-18	ВЗ0001	352.23.01.03 Плунжер	352.23.01.03М2	Плунжер	1	16	16.00	4.50	100	9	1026	80	14
1759	2023-09-19	ВЗ0001	352.23.01.03 Плунжер	352.23.01.03М2	Плунжер	1	20	20.00	1.50	100	11	1026	80	14
1760	2023-09-18	ВЗ0001	352.03.01.05 Крышка задняя (редактирование)	352.03.01.05М3	Крышка передняя	1	5	5.00	1.50	100	4	1026	80	28
1761	2023-09-18	ПР0001	Службова записка №69-5-00735 (Директум)	–	–	0	0	0.00	0.25	100	0	390	80	28
1762	2023-09-18	ПР0005	запрос ЦЗЛ	–	–	0	0	0.00	0.25	100	0	390	80	28
1763	2023-09-19	ВЗ0001	Оформление заявок ЧПУ	ТЗУП 4967	352.21.01.01-02 Кришка передня	1	1	1.00	0.25	100	0	1018	80	28
1764	2023-09-19	ВЗ0001	Оформление заявок ЧПУ	ТЗУП 4968	352.21.01.01-02 Кришка передня	1	1	1.00	0.25	100	0	1018	80	28
1765	2023-09-19	ВЗ0001	Оформление заявок ЧПУ	ТЗУП 4969	352.03.01.05 Кришка задня	1	1	1.00	0.25	100	0	1018	80	28
1766	2023-09-19	ВЗ0001	Оформление заявок ЧПУ	ТЗУП 4970	352.03.01.05 Кришка задня	1	1	1.00	0.25	100	0	1018	80	28
1767	2023-09-19	ВЗ0001	брошурування ТП КсВ 1000-95 в цеху №5 та екземпляру ВГТ (по сповіщенню НЄМ.56950)	–	–	0	0	0.00	1.00	100	0	390	76	28
1768	2023-09-19	0135-16	сл. зап. №сл-ВМТЗ-00093 від 18.09.23р.	№сл-ВГТ-00413 від 19.09.23р.	службова записка та рекомендації по обробці заготовки валу	1	1	1.00	2.50	100	0	1021	76	20
1769	2023-09-19	0135-16	Н05.47.210.01-01 Вал	Н05.47.210.01-01	Вал (обробка під УЗК)	1	1	1.00	1.00	100	0	1004	76	14
1770	2023-09-18	0135-16	Розробка креслення фланця	–	–	0	0	0.00	8.00	50	0	10	67	1
1771	2023-09-18	0386-10	Выдача рекомендаций по затыловке лопастей рабочего колеса D 600-720 (Q=4300 м3/ч Н =80 м)	–	–	0	0	0.00	8.00	100	0	90	19	3
1772	2023-09-18	ПР0005	Підконтрольне складання та повірка ключа  14XLST	–	–	0	0	0.00	2.00	100	0	1005	92	28
1773	2023-09-18	ВЗ0001	Опрацювання складу виробу для підрахунку трудомісткості ХБЕ-М	–	–	0	0	0.00	2.00	100	0	1005	92	17
1774	2023-09-18	0386-11	затилування	–	–	0	1	0.00	2.00	100	0	1028	92	21
1775	2023-09-18	ПР0001	Опрацювання завдань в Directum	–	–	0	0	0.00	1.50	100	0	390	92	28
1776	2023-09-18	ПР0005	Ранкова нарада	–	–	0	0	0.00	0.50	100	0	390	92	24
1777	2023-09-18	2020	опрацювання внесеного составу в систему гр.2020	–	–	0	0	0.00	0.50	100	0	390	102	28
1778	2023-09-19	786Г-137	Опрацювання PZ	–	–	0	0	0.00	4.50	100	0	390	107	26
1780	2023-09-19	2013	Опрацювання заготовок, нормування матеріалів та допоміжних матеріалів	Графік з/ч №2013	-	0	0	0.00	0.25	100	0	1007	88	14
1781	2023-09-19	ВЗ0001	Опрацювання заготовок, нормування матеріалів та допоміжних матеріалів	РН05.056.000.01, РН05.056.000.02	Вал+Втулка - ЦН 400-105	0	0	0.00	0.50	100	0	1007	88	14
1782	2023-09-19	2020	Узгодження маршруту виготовлення до графіку	–	–	0	0	0.00	1.25	100	0	1028	88	20
1783	2023-09-19	0533-16	Узгодження маршруту виготовлення	00414_ОАСУП_Об открытии состава	–	1	1	1.00	2.00	100	0	1021	88	20
1784	2023-09-19	0533-16	Опрацювання службової записки №сл-Цех №5-00285 від 19.09.23	–	–	0	0	0.00	0.50	100	0	1028	88	20
1785	2023-09-19	0386-11	Опрацювання заготовок, нормування матеріалів та допоміжних матеріалів	ЕР Н06.209.100.00-61	Агрегат	0	0	0.00	0.75	100	0	1007	88	14
1786	2023-09-19	0337-124	Опрацювання службової записки №сл-ОГК-00713 від 08.09.23	Н18.24.00.00	Агрегат	1	1	1.00	0.50	100	0	1007	88	14
1787	2023-09-04	0533-16	детали штатива	П8-9269.00.00 СБ	Штатив	4	7	5.60	8.00	20	0	1002	95	14
1788	2023-09-05	0533-16	детали штатива	П8-9269.00.00 СБ	Штатив	4	7	5.60	8.00	20	0	1002	95	14
1789	2023-09-05	0533-16	детали штатива	П8-9269.00.00 СБ	Штатив	4	7	8.40	8.00	30	0	1002	95	14
1790	2023-09-11	0533-16	сборочный чертеж, печать	П8-9269.00.00 СБ	Штатив	4	7	5.60	8.00	20	0	1002	95	14
1791	2023-09-12	0533-16	согласование и выдача документации	П8-9269.00.00 СБ	Штатив	4	7	2.80	6.00	10	0	1002	95	14
1792	2023-09-19	2013	Коригування ТП	–	–	0	0	0.00	2.00	100	0	1036	96	17
1793	2023-09-19	2015	Коригування ТП	–	–	0	0	0.00	2.00	100	0	1036	96	17
1794	2023-09-18	ВЗ0001	Розробка КП	–	Шарнир	0	0	0.00	7.00	100	0	1031	96	27
1795	2023-09-19	2014	Решение производственных вопросов	–	–	0	0	0.00	2.00	100	0	390	60	3
1796	2023-09-14	РЗ0001	Розробка КП	1.3000-234.104.04Р	Кільце ущільнююче	0	0	0.00	7.00	100	0	1031	96	27
1797	2023-09-19	ПР0003	Разработка КД на общую раму на агрегат АВВН2-50	–	-	0	0	0.00	6.00	5	0	20	60	1
1800	2023-09-11	РЗ0001	Розробка КП	Н05.24.107.03Р	Кільце ущільнююче	0	0	0.00	7.00	100	0	1031	96	27
1801	2023-09-13	РЗ0001	1.3000-234.104.04Р - Кільце ущільнююче	–	–	0	0	0.00	7.00	100	0	390	96	22
1802	2023-09-08	РЗ0001	Н05.24.107.03Р - Кільце ущільнююче	–	–	0	0	0.00	7.00	100	0	390	96	22
1803	2023-09-12	0386-10	Розробка ТП	Н06.209.010.01-61	Полумуфта	1	2	2.00	1.00	100	1	1026	96	14
1804	2023-09-12	0386-10	Розробка ТП	Н06.209.010.01-61	Полумуфта	1	4	4.00	3.00	100	4	1026	96	14
1805	2023-09-19	ВЗ0001	Анализ деформации крышки насоса 14М8 в упрощенной постановке.	–	–	0	0	0.00	8.00	100	0	390	17	12
1806	2023-09-12	0386-10	Розробка ТП	Н06.209.010.02-61	Полумуфта	1	6	6.00	4.00	100	5	1026	96	14
1807	2023-09-19	786Г-137	Карточка №488_23	–	–	0	0	0.00	0.50	100	0	1028	88	18
1808	2023-09-19	0135-16	заміна поковки	КРО.00502_23	КРО.00502_23	1	3	3.00	1.00	100	0	340	37	5
1809	2023-09-19	0135-16	Підготовка рекомендацій	–	–	0	0	0.00	6.00	100	0	390	37	12
1810	2023-09-19	ВЗ0001	Перевірка перекладу	API 686	Раздел 1 – Введение	1	15	4.05	8.00	27	0	330	61	12
1811	2023-09-19	0386-10	Замовлення оснастки в СИХ , виготовлення шаблонів прот. частини	–	–	0	0	0.00	2.00	100	0	1004	92	28
1812	2023-09-19	0135-16	Внесення зварювальних материалів	Н05.47.000.00-24	–	0	0	0.00	1.50	100	0	1007	107	15
1813	2023-09-14	ВЗ0001	Переклад стандарту API 686	API_686_2009	Раздел 6 - Трубопроводы	0	63	0.00	8.00	5	0	330	63	12
1814	2023-09-19	0135-16	Розробка креслення фланця	–	–	0	0	0.00	8.00	90	0	10	67	1
1815	2023-09-19	ВЗ0001	Заявки цехів №1,5 по інструменту на місяць	–	–	0	0	0.00	2.00	100	0	390	92	26
1816	2023-09-19	ПР0005	Підконтрольне складання та повірка ключа  14XLST	–	–	0	0	0.00	1.00	100	0	1005	92	28
1817	2023-09-18	ВЗ0001	Переклад стандарту API 686	API_686_2009	Раздел 6 - Трубопроводы	0	63	0.00	8.00	5	0	330	63	12
1818	2023-09-19	ПР0005	Ранкова нарада	–	–	0	0	0.00	0.25	100	0	390	92	24
1819	2023-09-19	ВЗ0001	Переклад стандарту API 686	API_686_2009	Раздел 6 - Трубопроводы	0	63	0.00	8.00	5	0	330	63	12
1820	2023-09-19	0438-33	Опрацювання сповіщення НЕМ.56997	–	–	0	0	0.00	0.25	100	0	1013	92	15
1821	2023-09-19	ПР0001	Опрацювання завдань в Directum	–	–	0	0	0.00	1.00	100	0	390	92	28
1822	2023-09-19	ПР0003	Перевірка креслень ОГК та БІП	–	–	0	0	0.00	0.50	100	0	390	92	26
1823	2023-09-19	0386-11	коригування ВУП	–Н06.209.100.00-61-ВУП	–Упаковка насоса АD 600-720	1	1	1.00	2.00	100	0	190	47	2
1824	2023-09-07	ВЗ0001	Розробка КП	М3-3177.00.00	Калібр для контроля розміру по виступам	0	0	0.00	4.00	100	0	1031	96	27
1825	2023-09-19	786Г-136	Опрацювання складу виробу, для підрахунку трудомісткості, та підбір оснастки	–	–	0	0	0.00	1.00	100	0	1005	92	17
1826	2023-09-07	ВЗ0001	Розробка КП	М3-3178.00.00	Калібр-пробка для контроля розміру	0	0	0.00	4.00	100	0	1031	96	27
1827	2023-09-19	0674-60	коригування ВУП	Н17.320.000.00-ВУП	Упаковка насоса ПД 650-160-2	1	4	4.00	4.00	100	0	190	47	2
1828	2023-09-19	1978	коригування ВУП	1978-ВУП	Упаковка графіка 1978	1	2	0.40	2.00	20	0	190	47	1
1829	2023-09-19	0135-16	заміна трубы	КРО.00497_23	КРО.00497_23	1	3	3.00	1.00	100	0	340	37	5
1830	2023-09-06	РЗ0001	Нормування трудозатрат зідно запиту ЧНПП Практика	–	–	0	0	0.00	4.00	100	0	390	96	28
1831	2023-09-19	0533-14	авторский надзор за изготовлением деталей стенда, комплектование стенда №3	–	–	0	0	0.00	8.00	100	0	390	39	3
1832	2023-09-19	0386-10	Подготовка и оформление протокола параметрических испытаний насоса D 600-720 (Q=4300 м3/ч Н =80 м) после затыловки лопастей рабочего колеса	–	–	0	0	0.00	8.00	50	0	400	19	3
1833	2023-09-19	ВЗ0001	Розробка КП	–	Шарнир	0	0	0.00	4.00	100	0	1031	96	27
1834	2023-09-19	ПР0005	опрацювання отчетов о результатах синхронизации данных, отчетов об интеграции з/ч , узлы без сп	–	–	0	0	0.00	1.00	100	0	390	102	28
1835	2023-09-19	ВЗ0001	опрацювання питання цеху №3, кресл. Н05.47.431.01	–н05.47.431.01єск	–ескіз	0	1	0.00	1.00	100	0	1004	102	20
1836	2023-09-19	0386-11	Опрацювання заготовок, нормування матеріалів та допоміжних матеріалів	ЕР Н06.209.100.00-61	Агрегат	0	0	0.00	1.00	100	0	1007	88	14
1837	2023-09-19	786Г-137	опрацювання внесеного составу в систему, формування ф6, оформлення службової записки	–МП7-756, №сл-ОГМет 00185 от 19.09.23	Ф6, службова записка	1	1	1.00	1.00	100	0	1035	102	15
1838	2023-09-19	ПР0001	Проработка ТКП	–	–	0	0	0.00	8.00	100	0	390	52	12
1839	2023-09-19	0386-11	контроль по шаблонам вхідних кромок р.к D 600-720	–	–	0	0	0.00	0.50	100	0	390	20	3
1840	2023-09-19	0906-1694	узгодження специфікації на кованку Н06.34.20.03	–МП7-756, №сл-ОГМет 00185 от 19.09.23	Ф6, службова записка	1	1	1.00	0.50	100	0	1035	102	20
1841	2023-09-19	0135-16	опрацювання сл. зап. ВГК №69-12/00731 від 15.08.23р.	–	–	0	0	0.00	2.50	100	0	390	76	28
1842	2023-09-19	ПР0001	Опрацювання вх службової записки 43/16-ОМ-000248 по насосам D 400-990 для Азбохим на параметры Q=3600м3/ч, Н=120м и Q=2700м3/ч, Н=130м, Q=1800м3/ч, Н=	–	–	0	0	0.00	7.50	20	0	360	20	7
1843	2023-09-19	ВЗ0001	зведена відомість для ВОПтЗ	Н13.95.000.00-151, закм.580-5	зведена відомість	1	3	3.00	0.50	100	0	1036	102	20
1844	2023-09-14	0060-39	розробка та виконання креслень деталей	РН12.002.100.06	Болт	2	1	0.60	4.00	30	0	10	25	1
1845	2023-09-19	ВЗ0001	Оформление заявок ЧПУ	ТЗУП 4971	352.23.01.03 Плунжер	1	1	1.00	0.25	100	0	1018	80	28
1846	2023-09-19	ВЗ0001	РН05.056.000.01 Вал	-	–	1	2	2.00	2.50	100	0	1004	80	14
1847	2023-09-19	ВЗ0001	РН05.056.000.01 Вал	РН05.056.000.01М1	Вал	1	10	10.00	2.25	100	6	1026	80	14
1848	2023-09-20	786Г-137	узгодження заготовки для виготовлення СТП01-72.810.10-03 Втулка	КРО.00500_23_додаток	Узгодження ВГТ	1	1	1.00	1.25	100	0	1018	76	18
1849	2023-09-18	0533-14	Внесення змін	–ГМ17.245.000.00-150 ОБ	Обоснование безопасности	1	1	1.00	1.00	100	0	250	54	2
1850	2023-09-18	0533-14	Внесення змін	–ГМ17.245.000.00-150 ПМ	ПМ	1	1	1.00	1.00	100	0	250	54	2
1851	2023-09-18	0533-14	Авторський нагляд	–	–	0	0	0.00	6.00	100	0	390	54	3
1852	2023-09-19	0533-14	Опрацювання дозволу КРО.0503_23	КРО.0503_23	–	1	1	1.00	2.00	100	0	340	54	5
1853	2023-09-19	0533-14	Опрацювання дозволу КРО.0503_24	КРО.0503_24	–	1	1	1.00	2.00	100	0	340	54	5
1854	2023-09-19	0533-14	Авторський нагляд	–	–	0	0	0.00	4.00	100	0	390	54	3
1855	2023-09-20	0386-11	Узгодження т/п заготівельних робіт	–	–	0	0	0.00	0.50	100	0	390	88	26
1856	2023-09-19	ПР0005	Переклад API 686	API 686	Раздел 7 – Центровка вала	1	27	4.05	8.00	15	0	330	62	12
1857	2023-09-19	786Г-137	Вуп	РН17.138.000.00-Вуп	Упаковка на агрегат АПЄ 580-185-6	1	8	1.20	8.00	15	0	190	46	1
1858	2023-09-19	ПР0003	Перевірка  актуальності  державних стандартів	–	–	0	0	0.00	8.00	100	0	390	33	12
1859	2023-09-20	ВЗ0001	РН05.056.000.01 Вал	РН05.056.000.01М1	Вал	1	12	12.00	3.50	100	8	1026	80	14
1860	2023-09-20	ВЗ0001	РН05.056.000.01 Вал	-	–	1	1	1.00	1.00	100	0	1004	80	14
1861	2023-09-20	ВЗ0001	Переклад стандарту API 686	API_686_2009	Раздел 6 - Трубопроводы	0	63	0.00	8.00	5	0	330	63	12
1862	2023-09-19	786Г-137	Опрацювання PZ	–	–	0	0	0.00	4.00	100	0	390	109	26
1863	2023-09-21	ПР0005	АВЗ-20Д узгодження с бюро ЧПУ заявок	–	–	0	0	0.00	0.50	100	0	390	80	26
1864	2023-09-20	786Г-137	Опрацювання заготовок, нормування матеріалів та допоміжних матеріалів	РН17.138.000.00_PZ_786Г-137	Агрегат	0	0	0.00	3.25	100	0	1007	88	14
1865	2023-09-20	ПР0002	Коригування Н05.225.000.00 ТУ	–	–	0	0	0.00	8.00	100	0	390	57	2
1866	2023-09-20	ВЗ0001	вихід у цех, размноження, комплектація	–	–	0	0	0.00	1.00	100	0	390	80	28
1867	2023-09-20	786Г-137	опрацювання сл. зап. ВГК №69-8/00739 від 19.09.23р.	–	–	0	0	0.00	0.75	100	0	390	76	28
1868	2023-09-21	ВЗ0001	РН05.056.000.01 Вал	ТЗПО 13358	–	1	1	1.00	0.25	100	0	1011	80	28
1869	2023-09-21	ВЗ0001	РН05.056.000.01 Вал	ТЗПО 13359	–	1	1	1.00	0.25	100	0	1011	80	28
1870	2023-09-14	0386-10	Обрахунок результатів випробувань	–	–	0	0	0.00	4.00	100	0	390	22	3
1871	2023-09-14	ПР0005	Аналіз можливості розробки 3D моделей корпусу та кришки насоса 14М8	–	–	0	0	0.00	3.50	100	0	390	22	12
1872	2023-09-18	ПР0005	Вивчення можливості використання методики побудови 3D моделі корпуса AMG-250L для 3D моделей корпусу та кришки насоса 14М8	–	–	0	0	0.00	6.00	100	0	390	22	12
1873	2023-09-20	2013	Опрацювання заготовок, нормування матеріалів та допоміжних матеріалів	Графік з/ч №2013	-	0	0	0.00	0.25	100	0	1007	88	14
1874	2023-09-19	ПР0005	Вивчення можливості використання методики побудови 3D моделі корпуса AMG-250L для 3D моделей корпусу та кришки насоса 14М8	–	–	0	0	0.00	8.00	100	0	390	22	12
1875	2023-09-20	0135-16	Опрацювання заготовок, нормування матеріалів та допоміжних матеріалів	РН05.053.000.00_PZ_0135-16	Агрегат	0	0	0.00	0.50	100	0	1007	88	14
1876	2023-09-18	0386-10	Аналіз результатів випробувань	–	–	0	0	0.00	2.00	100	0	390	22	3
1877	2023-09-20	ПР0005	Вивчення можливості використання методики побудови 3D моделі корпуса Д 6300-80 для 3D моделей корпусу та кришки насоса 14М8	–	–	0	0	0.00	7.50	100	0	390	22	12
1878	2023-09-20	ПР0001	По D 500-875B та Д 4000-95-2 (щодо виданих раніше характеристик)	–	–	0	0	0.00	0.50	100	0	460	22	7
1879	2023-09-20	0438-34	Опрацювання заготовок, нормування матеріалів та допоміжних матеріалів	Н17.067.000.00_PZ_0438-34	Агрегат	0	0	0.00	0.50	100	0	1007	88	14
1880	2023-09-20	2007	формування ВУП	2007 ВУП	упаковка графіка №2007	1	8	7.20	8.00	90	0	190	47	1
1881	2023-09-14	0060-39	редагування  документів, які до сповіщення про зміну	РН12.002.100.00-51 СБ	насос НЦНЕ-1600-100-А1-1Т УХЛ2	8	3	1.20	4.00	5	0	20	25	2
1882	2023-09-18	0060-39	внесення змін до складального креслення насоса	РН12.002.100.00-51 СБ	насос НЦНЕ-1600-100-А1-1Т УХЛ2	8	3	2.40	8.00	10	0	20	25	2
1883	2023-09-20	0939-1620	Опрацювання PZ	–	–	0	0	0.00	3.25	100	0	390	109	26
1884	2023-09-19	0060-39	внесення змін до складального креслення насоса	РН12.002.100.00-51 СБ	Насос НЦНЕ-1600-100-А1-1Т УХЛ2	8	3	2.40	8.00	10	0	20	25	2
1885	2023-09-20	0060-39	розробка та виконання креслень деталей	РН12.002.100.06	Болт	2	1	0.40	3.00	20	0	10	25	1
1886	2023-09-20	0060-39	Оформлення сповіщення про зміну	НЄМ.57002	сповіщення про зміну	8	1	0.80	4.00	10	0	250	25	2
1887	2023-09-20	0060-39	внесення змін до складального креслення насоса	РН12.002.100.00-51 СБ	Насос НЦНЕ-1600-100-А1-1Т УХЛ2	8	3	0.72	1.00	3	0	20	25	2
1888	2023-09-20	0386-11	Опрацювання PZ	–	–	0	0	0.00	3.75	100	0	390	109	26
1889	2023-09-20	2013	Опрацювання PZ, перевірка та внесення зварювальних матеріалів	–	–	0	0	0.00	4.50	100	0	1007	107	26
1890	2023-09-20	ВЗ0001	Опрацювання заготовок, нормування матеріалів та допоміжних матеріалів	Н05.46.00.00-І-02_PZ_0026-28929	Агрегат	0	0	0.00	2.75	100	0	1007	88	14
1891	2023-09-20	ВЗ0001	ХБЕ-М 630-390 написання та нормування ТП по запиту відділу маркетингу та ВОПтЗ	Н13.95.160.02	Шпилька	1	4	4.00	2.00	100	5	1026	100	14
1892	2023-09-20	ВЗ0001	ХБЕ-М 630-390 корригування ТП, випуск сповіщення	тех.12062 від 20.09.23	Н13.95.160.01 Шпилька	1	3	3.00	2.00	100	0	1013	100	14
1893	2023-09-20	0135-16	Розробка креслення патрубка	–	–	0	0	0.00	5.00	45	0	10	67	1
1894	2023-09-20	ВЗ0001	ХБЕ-М 630-390 написання ТП, прив'язка до розцеховки, формування відомостей трудовитрат по запиту відділу маркетингу та ВОПтЗ	СВ цехів 3, 5, 11, 14	СВ терм.роб. на н-сос ХБЕ зам 580-5	1	23	23.00	4.00	100	0	1036	100	14
1895	2023-09-20	ВЗ0001	Внесення детелей в ИТИ до насоса ЦН 400-105	–	–	0	0	0.00	3.00	90	0	360	67	12
1896	2023-09-20	786Г-137	сл. зап. №сл-ВМТЗ-00094 від 19.09.23р.	№сл-ВГТ-00416 від 20.09.23р.	службова записка та рекомендації по обробці заготовки валу	1	1	1.00	2.00	100	0	1021	76	20
1897	2023-09-20	786Г-137	РН17.049.102.01 Вал	РН17.049.102.01	Вал (обробка під УЗК)	1	1	1.00	1.00	100	0	1004	76	14
1898	2023-09-20	0386-10	Подготовка и оформление протокола параметрических испытаний насоса D 600-720 (Q=4300 м3/ч Н =80 м) после затыловки лопастей рабочего колеса	–	–	0	0	0.00	8.00	50	0	400	19	3
1899	2023-09-20	0135-16	розробка ТП	Н05.47.216.02 ЭСК	Патрубок	1	5	5.00	2.00	100	2	1026	76	14
1900	2023-09-20	2014	Решение производственных вопросов	–	–	0	0	0.00	2.00	100	0	390	60	3
